"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        3525,      -5.096332037,      -1.746628219,      -3.831326223,       1.238015281,     -0.1122698621,       2.783715302
          0,           0,        3526,      -5.096332091,      -1.746628269,      -3.831326151,       1.238015231,     -0.1125955413,       2.783826184
          0,           0,        3527,      -5.096332144,       -1.74662832,      -3.831326081,       1.238015181,     -0.1141042739,       2.783851453
          0,           0,        3528,      -5.096332197,       -1.74662837,      -3.831326011,       1.238015131,     -0.1133517572,       2.783836118
          0,           0,        3529,      -5.096332251,       -1.74662842,      -3.831325943,       1.238015081,     -0.1142799434,       2.783892711
          0,           0,        3530,      -5.096332304,       -1.74662847,      -3.831325875,       1.238015031,     -0.1145616103,        2.78377153
          0,           0,        3531,      -5.096332357,       -1.74662852,      -3.831325808,       1.238014981,     -0.1165461246,       2.783918088
          0,           0,        3532,       -5.09633241,       -1.74662857,      -3.831325741,       1.238014931,     -0.1157395251,       2.783923801
          0,           0,        3533,      -5.096332464,       -1.74662862,      -3.831325674,        1.23801488,     -0.1168563792,       2.783926921
          0,           0,        3534,      -5.096332517,       -1.74662867,      -3.831325608,        1.23801483,     -0.1155917887,       2.783921601
          0,           0,        3535,       -5.09633257,       -1.74662872,      -3.831325562,        1.23801478,     -0.1109573529,       2.783823362
          0,           0,        3536,      -5.096332624,      -1.746628771,      -3.831325578,        1.23801473,     -0.1158944637,       2.783764304
          0,           0,        3537,      -5.096332677,      -1.746628821,      -3.831325528,       1.238014679,     -0.1156765361,       2.783807422
          0,           0,        3538,       -5.09633273,      -1.746628871,      -3.831325543,       1.238014629,     -0.1189533895,       2.783731699
          0,           0,        3539,      -5.096332784,      -1.746628921,      -3.831325556,       1.238014578,     -0.1214868693,        2.78357608
          0,           0,        3540,      -5.096332837,      -1.746628971,      -3.831325567,       1.238014528,     -0.1222020672,       2.783648309
          0,           0,        3541,       -5.09633289,      -1.746629022,      -3.831325578,       1.238014477,     -0.1232619405,       2.783613391
          0,           0,        3542,      -5.096332943,      -1.746629072,      -3.831325587,       1.238014427,     -0.1232218341,       2.783578702
          0,           0,        3543,      -5.096332997,      -1.746629122,      -3.831325596,       1.238014376,     -0.1238273459,       2.783502601
          0,           0,        3544,       -5.09633305,      -1.746629172,      -3.831325605,       1.238014325,     -0.1235424295,       2.783504984
          0,           0,        3545,      -5.096333103,      -1.746629223,      -3.831325613,       1.238014275,     -0.1239916103,       2.782981153
          0,           0,        3546,      -5.096333157,      -1.746629273,      -3.831325622,       1.238014224,     -0.1235722569,       2.782622523
          0,           0,        3547,       -5.09633321,      -1.746629323,       -3.83132563,       1.238014174,     -0.1239339649,       2.782171286
          0,           0,        3548,      -5.096333263,      -1.746629373,      -3.831325638,       1.238014123,     -0.1235005075,       2.781719874
          0,           0,        3549,      -5.096333316,      -1.746629424,      -3.831325646,       1.238014072,     -0.1242195698,       2.781198363
          0,           0,        3550,       -5.09633337,      -1.746629474,      -3.831325652,       1.238014022,     -0.1260167785,       2.780843288
          0,           0,        3551,      -5.096333423,      -1.746629524,      -3.831325651,       1.238013971,     -0.1278070794,       2.780408913
          0,           0,        3552,      -5.096333476,      -1.746629574,      -3.831325645,       1.238013921,     -0.1282503368,       2.779925436
          0,           0,        3553,       -5.09633353,      -1.746629624,      -3.831325634,        1.23801387,      -0.129067706,       2.779552109
          0,           0,        3554,      -5.096333583,      -1.746629675,       -3.83132562,        1.23801382,     -0.1288454239,       2.778957533
          0,           0,        3555,      -5.096333636,      -1.746629725,      -3.831325611,       1.238013769,     -0.1292134618,       2.777932526
          0,           0,        3556,      -5.096333689,      -1.746629775,      -3.831325593,       1.238013718,     -0.1287831966,       2.776767348
          0,           0,        3557,      -5.096333743,      -1.746629825,      -3.831325578,       1.238013668,     -0.1289298591,        2.77573742
          0,           0,        3558,      -5.096333796,      -1.746629876,      -3.831325559,       1.238013617,     -0.1284628212,       2.774733847
          0,           0,        3559,      -5.096333849,      -1.746629926,      -3.831325537,       1.238013567,     -0.1285229441,        2.77413458
          0,           0,        3560,      -5.096333903,      -1.746629976,      -3.831325514,       1.238013516,     -0.1281718401,       2.773885892
          0,           0,        3561,      -5.096333956,      -1.746630026,      -3.831325488,       1.238013465,     -0.1283037574,       2.774308024
          0,           0,        3562,      -5.096334009,      -1.746630077,       -3.83132546,       1.238013415,     -0.1284469179,       2.775285266
          0,           0,        3563,      -5.096334062,      -1.746630127,      -3.831325431,       1.238013364,     -0.1288240338,        2.77698727
          0,           0,        3564,      -5.096334116,      -1.746630177,      -3.831325399,       1.238013314,     -0.1285087548,       2.779029612
          0,           0,        3565,      -5.096334169,      -1.746630227,      -3.831325367,       1.238013263,      -0.128495821,       2.781301715
          0,           0,        3566,      -5.096334222,      -1.746630278,      -3.831325332,       1.238013212,       -0.12839329,        2.78361005
          0,           0,        3567,      -5.096334276,      -1.746630328,      -3.831325297,       1.238013162,     -0.1288025634,       2.785735031
          0,           0,        3568,      -5.096334329,      -1.746630378,       -3.83132526,       1.238013111,     -0.1295684137,       2.787688364
          0,           0,        3569,      -5.096334382,      -1.746630428,      -3.831325221,       1.238013061,     -0.1313842054,       2.789278345
          0,           0,        3570,      -5.096334435,      -1.746630479,      -3.831325182,        1.23801301,     -0.1337290035,       2.790710647
          0,           0,        3571,      -5.096334489,      -1.746630529,      -3.831325142,        1.23801296,     -0.1299101957,       2.791799759
          0,           0,        3572,      -5.096334542,      -1.746630579,      -3.831325101,       1.238012909,     -0.1323505433,       2.792716647
          0,           0,        3573,      -5.096334595,      -1.746630629,      -3.831325059,       1.238012859,     -0.1332782419,       2.793405434
          0,           0,        3574,      -5.096334649,      -1.746630679,      -3.831325016,       1.238012808,     -0.1322588971,       2.793990764
          0,           0,        3575,      -5.096334702,       -1.74663073,      -3.831324972,       1.238012757,     -0.1308083251,       2.794374038
          0,           0,        3576,      -5.096334755,       -1.74663078,      -3.831324928,       1.238012707,     -0.1300397987,       2.794742516
          0,           0,        3577,      -5.096334808,       -1.74663083,      -3.831324883,       1.238012656,     -0.1310023209,       2.794928156
          0,           0,        3578,      -5.096334862,       -1.74663088,      -3.831324838,       1.238012606,     -0.1294295941,       2.795144237
          0,           0,        3579,      -5.096334915,      -1.746630931,      -3.831324792,       1.238012555,     -0.1270080971,       2.795208728
          0,           0,        3580,      -5.096334968,      -1.746630981,      -3.831324745,       1.238012505,     -0.1267153467,       2.795326928
          0,           0,        3581,      -5.096335022,      -1.746631031,      -3.831324698,       1.238012454,       -0.12903032,       2.795313297
          0,           0,        3582,      -5.096335075,      -1.746631081,      -3.831324651,       1.238012404,      -0.125502173,       2.795371614
          0,           0,        3583,      -5.096335128,      -1.746631131,      -3.831324603,       1.238012353,     -0.1250039473,       2.795311877
          0,           0,        3584,      -5.096335181,      -1.746631182,      -3.831324555,       1.238012303,     -0.1240143574,       2.795330038
          0,           0,        3585,      -5.096335235,      -1.746631232,      -3.831324507,       1.238012252,     -0.1255665845,       2.795236947
          0,           0,        3586,      -5.096335288,      -1.746631282,      -3.831324459,       1.238012202,     -0.1239996045,       2.795234655
          0,           0,        3587,      -5.096335341,      -1.746631332,      -3.831324412,       1.238012151,     -0.1254597382,       2.795128175
          0,           0,        3588,      -5.096335394,      -1.746631382,       -3.83132437,       1.238012101,      -0.124062115,          2.795102
          0,           0,        3589,      -5.096335448,      -1.746631433,      -3.831324326,        1.23801205,     -0.1248945133,       2.794984631
          0,           0,        3590,      -5.096335501,      -1.746631483,      -3.831324288,          1.238012,     -0.1239647485,       2.794946754
          0,           0,        3591,      -5.096335554,      -1.746631533,       -3.83132425,        1.23801195,     -0.1248944294,       2.794822582
          0,           0,        3592,      -5.096335608,      -1.746631583,      -3.831324212,       1.238011899,     -0.1240002183,       2.794775607
          0,           0,        3593,      -5.096335661,      -1.746631633,      -3.831324175,       1.238011849,     -0.1250863888,       2.794650096
          0,           0,        3594,      -5.096335714,      -1.746631683,      -3.831324138,       1.238011798,     -0.1240503115,       2.794593822
          0,           0,        3595,      -5.096335767,      -1.746631734,      -3.831324102,       1.238011748,     -0.1250003689,       2.794470207
          0,           0,        3596,      -5.096335821,      -1.746631784,      -3.831324066,       1.238011697,     -0.1241470496,       2.794404656
          0,           0,        3597,      -5.096335874,      -1.746631834,      -3.831324031,       1.238011647,     -0.1253382275,       2.794284601
          0,           0,        3598,      -5.096335927,      -1.746631884,      -3.831323997,       1.238011597,     -0.1241514298,       2.794210209
          0,           0,        3599,      -5.096335981,      -1.746631934,      -3.831323963,       1.238011546,     -0.1252406476,         2.7940942
          0,           0,        3600,      -5.096336034,      -1.746631985,       -3.83132393,       1.238011496,     -0.1242688837,       2.794011827
          0,           0,        3601,      -5.096336087,      -1.746632035,      -3.831323898,       1.238011446,     -0.1256645173,       2.793899546
          0,           0,        3602,       -5.09633614,      -1.746632085,      -3.831323867,       1.238011395,     -0.1241299713,       2.793810355
          0,           0,        3603,      -5.096336194,      -1.746632135,      -3.831323836,       1.238011345,     -0.1260214853,       2.793700942
          0,           0,        3604,      -5.096336247,      -1.746632185,      -3.831323807,       1.238011294,     -0.1244408564,       2.793606221
          0,           0,        3605,        -5.0963363,      -1.746632235,      -3.831323778,       1.238011244,     -0.1261815998,        2.79349865
          0,           0,        3606,      -5.096336353,      -1.746632286,       -3.83132375,       1.238011194,     -0.1239409768,       2.793399658
          0,           0,        3607,      -5.096336407,      -1.746632336,      -3.831323724,       1.238011143,     -0.1264873698,        2.79329293
          0,           0,        3608,       -5.09633646,      -1.746632386,      -3.831323699,       1.238011093,     -0.1240158282,       2.793190711
          0,           0,        3609,      -5.096336513,      -1.746632436,      -3.831323674,       1.238011043,     -0.1267490341,       2.793084024
          0,           0,        3610,      -5.096336567,      -1.746632486,      -3.831323651,       1.238010992,     -0.1237718185,       2.792979369
          0,           0,        3611,       -5.09633662,      -1.746632536,       -3.83132363,       1.238010942,     -0.1272889593,       2.792872163
          0,           0,        3612,      -5.096336673,      -1.746632586,      -3.831323609,       1.238010892,     -0.1238294094,       2.792765608
          0,           0,        3613,      -5.096336726,      -1.746632637,       -3.83132359,       1.238010841,     -0.1270118152,       2.792657537
          0,           0,        3614,       -5.09633678,      -1.746632687,      -3.831323572,       1.238010791,     -0.1236329831,       2.792549415
          0,           0,        3615,      -5.096336833,      -1.746632737,      -3.831323556,       1.238010741,     -0.1280245486,       2.792440302
          0,           0,        3616,      -5.096336886,      -1.746632787,      -3.831323542,        1.23801069,     -0.1249906705,       2.792330812
          0,           0,        3617,      -5.096336939,      -1.746632837,       -3.83132353,        1.23801064,     -0.1292855349,       2.792214361
          0,           0,        3618,      -5.096336993,      -1.746632887,       -3.83132352,        1.23801059,     -0.1261502125,       2.792096949
          0,           0,        3619,      -5.096337046,      -1.746632937,      -3.831323513,        1.23801054,     -0.1303414051,       2.791978582
          0,           0,        3620,      -5.096337099,      -1.746632988,      -3.831323507,       1.238010489,     -0.1271703812,        2.79185939
          0,           0,        3621,      -5.096337152,      -1.746633038,      -3.831323504,       1.238010439,     -0.1314073212,       2.791739365
          0,           0,        3622,      -5.096337206,      -1.746633088,      -3.831323503,       1.238010389,     -0.1279876464,       2.791618574
          0,           0,        3623,      -5.096337259,      -1.746633138,      -3.831323505,       1.238010338,     -0.1324189463,       2.791497038
          0,           0,        3624,      -5.096337312,      -1.746633188,      -3.831323508,       1.238010288,     -0.1299966371,       2.791374797
          0,           0,        3625,      -5.096337366,      -1.746633238,      -3.831323512,       1.238010238,     -0.1347512013,       2.791251879
          0,           0,        3626,      -5.096337419,      -1.746633288,      -3.831323517,       1.238010187,     -0.1320224051,       2.791128312
          0,           0,        3627,      -5.096337472,      -1.746633339,      -3.831323523,       1.238010137,     -0.1366582656,       2.791004132
          0,           0,        3628,      -5.096337525,      -1.746633389,      -3.831323529,       1.238010087,     -0.1333935408,       2.790879353
          0,           0,        3629,      -5.096337579,      -1.746633439,      -3.831323535,       1.238010037,     -0.1371257774,       2.790753998
          0,           0,        3630,      -5.096337632,      -1.746633489,      -3.831323541,       1.238009986,     -0.1327833951,       2.790628089
          0,           0,        3631,      -5.096337685,      -1.746633539,      -3.831323546,       1.238009936,     -0.1349293173,       2.790501645
          0,           0,        3632,      -5.096337738,      -1.746633589,      -3.831323551,       1.238009886,     -0.1309119491,       2.790374684
          0,           0,        3633,      -5.096337792,      -1.746633639,      -3.831323557,       1.238009835,     -0.1327091366,       2.790247224
          0,           0,        3634,      -5.096337845,       -1.74663369,      -3.831323562,       1.238009785,     -0.1286933997,        2.79011928
          0,           0,        3635,      -5.096337898,       -1.74663374,      -3.831323569,       1.238009735,     -0.1316024762,       2.789990868
          0,           0,        3636,      -5.096337951,       -1.74663379,      -3.831323575,       1.238009684,     -0.1275065378,       2.789861503
          0,           0,        3637,      -5.096338005,       -1.74663384,      -3.831323583,       1.238009634,     -0.1302166463,        2.78972844
          0,           0,        3638,      -5.096338058,       -1.74663389,       -3.83132359,       1.238009584,     -0.1272728234,       2.789594959
          0,           0,        3639,      -5.096338111,       -1.74663394,      -3.831323599,       1.238009534,     -0.1305496466,       2.789461077
          0,           0,        3640,      -5.096338164,       -1.74663399,      -3.831323607,       1.238009483,     -0.1271047864,       2.789326764
          0,           0,        3641,      -5.096338218,       -1.74663404,      -3.831323616,       1.238009433,     -0.1299547414,       2.789191393
          0,           0,        3642,      -5.096338271,       -1.74663409,      -3.831323625,       1.238009383,      -0.127569027,       2.789052874
          0,           0,        3643,      -5.096338324,      -1.746634141,      -3.831323635,       1.238009333,       -0.13061292,       2.788914062
          0,           0,        3644,      -5.096338378,      -1.746634191,      -3.831323644,       1.238009282,     -0.1276076704,       2.788774968
          0,           0,        3645,      -5.096338431,      -1.746634241,      -3.831323654,       1.238009232,     -0.1305788787,       2.788635601
          0,           0,        3646,      -5.096338484,      -1.746634291,      -3.831323664,       1.238009182,     -0.1281958102,       2.788495967
          0,           0,        3647,      -5.096338537,      -1.746634341,      -3.831323673,       1.238009132,     -0.1323643358,       2.788356076
          0,           0,        3648,      -5.096338591,      -1.746634391,       -3.83132369,       1.238009082,     -0.1314441713,       2.788215939
          0,           0,        3649,      -5.096338644,      -1.746634441,      -3.831323715,       1.238009031,     -0.1353207326,       2.788075568
          0,           0,        3650,      -5.096338697,      -1.746634491,      -3.831323746,       1.238008981,      -0.133160982,       2.787934977
          0,           0,        3651,       -5.09633875,      -1.746634541,      -3.831323784,       1.238008931,      -0.136717404,       2.787794189
          0,           0,        3652,      -5.096338804,      -1.746634592,      -3.831323828,        1.23800888,     -0.1342267396,       2.787653228
          0,           0,        3653,      -5.096338857,      -1.746634642,      -3.831323877,        1.23800883,     -0.1368259181,       2.787512133
          0,           0,        3654,       -5.09633891,      -1.746634692,       -3.83132393,        1.23800878,     -0.1347607879,       2.787370953
          0,           0,        3655,      -5.096338963,      -1.746634742,      -3.831323986,       1.238008729,     -0.1375961277,       2.787229734
          0,           0,        3656,      -5.096339017,      -1.746634792,      -3.831324046,       1.238008679,     -0.1351184009,       2.787088534
          0,           0,        3657,       -5.09633907,      -1.746634842,      -3.831324106,       1.238008628,     -0.1383173623,       2.786947396
          0,           0,        3658,      -5.096339123,      -1.746634893,      -3.831324176,       1.238008578,     -0.1353618419,       2.786806348
          0,           0,        3659,      -5.096339176,      -1.746634943,      -3.831324247,       1.238008527,     -0.1379711367,       2.786665395
          0,           0,        3660,       -5.09633923,      -1.746634993,      -3.831324335,       1.238008477,     -0.1340952221,       2.786524508
          0,           0,        3661,      -5.096339283,      -1.746635043,      -3.831324438,       1.238008427,     -0.1366582594,       2.786383639
          0,           0,        3662,      -5.096339336,      -1.746635093,      -3.831324522,       1.238008376,     -0.1333742611,        2.78624257
          0,           0,        3663,      -5.096339389,      -1.746635143,      -3.831324617,       1.238008326,     -0.1364483112,       2.786101113
          0,           0,        3664,      -5.096339443,      -1.746635194,      -3.831324694,       1.238008275,     -0.1331986901,       2.785959386
          0,           0,        3665,      -5.096339496,      -1.746635244,      -3.831324786,       1.238008225,     -0.1364843094,       2.785817344
          0,           0,        3666,      -5.096339549,      -1.746635294,      -3.831324869,       1.238008174,     -0.1329882159,       2.785674979
          0,           0,        3667,      -5.096339602,      -1.746635344,      -3.831324952,       1.238008124,     -0.1364270778,       2.785532401
          0,           0,        3668,      -5.096339656,      -1.746635394,      -3.831325054,       1.238008073,      -0.133057346,       2.785389975
          0,           0,        3669,      -5.096339709,      -1.746635444,      -3.831325094,       1.238008023,     -0.1357332434,       2.785248334
          0,           0,        3670,      -5.096339762,      -1.746635495,      -3.831325227,       1.238007972,     -0.1327807303,       2.785095955
          0,           0,        3671,      -5.096339815,      -1.746635545,      -3.831325321,       1.238007922,     -0.1364552358,       2.784935906
          0,           0,        3672,      -5.096339869,      -1.746635595,      -3.831325379,       1.238007872,     -0.1325891308,       2.784772267
          0,           0,        3673,      -5.096339922,      -1.746635645,      -3.831325512,       1.238007821,     -0.1352375804,       2.784604553
          0,           0,        3674,      -5.096339975,      -1.746635695,      -3.831325604,       1.238007771,     -0.1324864458,       2.784432939
          0,           0,        3675,      -5.096340028,      -1.746635745,      -3.831325717,        1.23800772,     -0.1344824316,       2.784257708
          0,           0,        3676,      -5.096340082,      -1.746635796,      -3.831325819,        1.23800767,     -0.1329806438,       2.784078228
          0,           0,        3677,      -5.096340135,      -1.746635846,      -3.831325899,       1.238007619,     -0.1354813139,       2.783889383
          0,           0,        3678,      -5.096340188,      -1.746635896,      -3.831326001,       1.238007569,     -0.1320325405,       2.783704567
          0,           0,        3679,      -5.096340241,      -1.746635946,      -3.831326078,       1.238007519,     -0.1349286218,       2.783520252
          0,           0,        3680,      -5.096340295,      -1.746635996,      -3.831326192,       1.238007468,     -0.1320617612,       2.783348052
          0,           0,        3681,      -5.096340348,      -1.746636046,       -3.83132626,       1.238007418,     -0.1346433448,       2.783173984
          0,           0,        3682,      -5.096340401,      -1.746636096,      -3.831326344,       1.238007367,       -0.13173566,        2.78303532
          0,           0,        3683,      -5.096340454,      -1.746636147,      -3.831326496,       1.238007317,     -0.1348137032,       2.782930534
          0,           0,        3684,      -5.096340508,      -1.746636197,      -3.831326618,       1.238007267,     -0.1318812196,        2.78283988
          0,           0,        3685,      -5.096340561,      -1.746636247,      -3.831326738,       1.238007216,      -0.134760127,       2.782791732
          0,           0,        3686,      -5.096340614,      -1.746636297,      -3.831326858,       1.238007166,     -0.1325339919,       2.782750475
          0,           0,        3687,      -5.096340667,      -1.746636347,      -3.831326977,       1.238007115,     -0.1352303348,       2.782694059
          0,           0,        3688,      -5.096340721,      -1.746636397,      -3.831327096,       1.238007065,      -0.133015825,       2.782608438
          0,           0,        3689,      -5.096340774,      -1.746636448,      -3.831327216,       1.238007015,     -0.1362140651,       2.782494354
          0,           0,        3690,      -5.096340827,      -1.746636498,      -3.831327335,       1.238006964,     -0.1337278699,       2.782353764
          0,           0,        3691,       -5.09634088,      -1.746636548,      -3.831327455,       1.238006914,     -0.1366531617,       2.782181085
          0,           0,        3692,      -5.096340934,      -1.746636598,      -3.831327575,       1.238006864,     -0.1349429807,       2.781992918
          0,           0,        3693,      -5.096340987,      -1.746636648,      -3.831327695,       1.238006813,     -0.1376879204,       2.781787874
          0,           0,        3694,       -5.09634104,      -1.746636698,      -3.831327816,       1.238006763,     -0.1358317127,       2.781585044
          0,           0,        3695,      -5.096341093,      -1.746636748,      -3.831327937,       1.238006712,     -0.1389759003,       2.781406767
          0,           0,        3696,      -5.096341147,      -1.746636799,      -3.831328059,       1.238006662,     -0.1367222976,       2.781284585
          0,           0,        3697,        -5.0963412,      -1.746636849,      -3.831328183,       1.238006612,     -0.1401477536,       2.781220045
          0,           0,        3698,      -5.096341253,      -1.746636899,       -3.83132831,       1.238006561,     -0.1377826296,       2.781180847
          0,           0,        3699,      -5.096341306,      -1.746636949,       -3.83132844,       1.238006511,      -0.140871702,       2.781114152
          0,           0,        3700,       -5.09634136,      -1.746636999,      -3.831328575,       1.238006461,     -0.1388873305,       2.780994219
          0,           0,        3701,      -5.096341413,      -1.746637049,      -3.831328714,        1.23800641,     -0.1418778924,       2.780723467
          0,           0,        3702,      -5.096341466,      -1.746637099,      -3.831328856,        1.23800636,     -0.1396289418,       2.780194775
          0,           0,        3703,      -5.096341519,      -1.746637149,         -3.831329,        1.23800631,      -0.142398648,       2.780085234
          0,           0,        3704,      -5.096341573,        -1.7466372,      -3.831329146,       1.238006259,      -0.140191819,       2.780150767
          0,           0,        3705,      -5.096341626,       -1.74663725,      -3.831329294,       1.238006209,     -0.1431325395,       2.779847149
          0,           0,        3706,      -5.096341679,        -1.7466373,      -3.831329443,       1.238006159,      -0.140519601,       2.779505978
          0,           0,        3707,      -5.096341732,       -1.74663735,      -3.831329594,       1.238006108,     -0.1433717985,       2.779318997
          0,           0,        3708,      -5.096341786,        -1.7466374,      -3.831329746,       1.238006058,     -0.1407149736,       2.779435268
          0,           0,        3709,      -5.096341839,       -1.74663745,      -3.831329901,       1.238006008,     -0.1436511637,        2.77936229
          0,           0,        3710,      -5.096341892,        -1.7466375,      -3.831330056,       1.238005957,     -0.1409205195,       2.778747065
          0,           0,        3711,      -5.096341945,      -1.746637551,      -3.831330214,       1.238005907,     -0.1435403585,       2.778884457
          0,           0,        3712,      -5.096341999,      -1.746637601,      -3.831330375,       1.238005857,     -0.1409468411,       2.778538539
          0,           0,        3713,      -5.096342052,      -1.746637651,       -3.83133054,       1.238005806,     -0.1437885053,       2.778590327
          0,           0,        3714,      -5.096342105,      -1.746637701,       -3.83133071,       1.238005756,     -0.1410542517,       2.778184945
          0,           0,        3715,      -5.096342158,      -1.746637751,       -3.83133089,       1.238005706,     -0.1437482792,       2.778281302
          0,           0,        3716,      -5.096342212,      -1.746637801,      -3.831331084,       1.238005656,     -0.1412467799,       2.777885353
          0,           0,        3717,      -5.096342265,      -1.746637851,      -3.831331293,       1.238005605,     -0.1442473356,       2.777990065
          0,           0,        3718,      -5.096342318,      -1.746637901,      -3.831331493,       1.238005555,     -0.1415384084,       2.777514977
          0,           0,        3719,      -5.096342371,      -1.746637951,      -3.831331672,       1.238005505,     -0.1442900421,       2.777530431
          0,           0,        3720,      -5.096342425,      -1.746638002,      -3.831331839,       1.238005454,     -0.1420172559,       2.776995523
          0,           0,        3721,      -5.096342478,      -1.746638052,      -3.831332002,       1.238005404,     -0.1446181456,       2.777014679
          0,           0,        3722,      -5.096342531,      -1.746638102,      -3.831332164,       1.238005354,     -0.1422578141,       2.776453519
          0,           0,        3723,      -5.096342584,      -1.746638152,      -3.831332325,       1.238005304,     -0.1451696377,       2.776476878
          0,           0,        3724,      -5.096342638,      -1.746638202,      -3.831332486,       1.238005253,     -0.1427699595,       2.775887175
          0,           0,        3725,      -5.096342691,      -1.746638252,      -3.831332648,       1.238005203,     -0.1455418917,       2.775913703
          0,           0,        3726,      -5.096342744,      -1.746638302,      -3.831332811,       1.238005153,     -0.1432485647,       2.775292316
          0,           0,        3727,      -5.096342797,      -1.746638352,      -3.831332976,       1.238005103,     -0.1462910156,       2.775320617
          0,           0,        3728,       -5.09634285,      -1.746638402,      -3.831333142,       1.238005052,     -0.1439853362,       2.774666733
          0,           0,        3729,      -5.096342904,      -1.746638453,      -3.831333311,       1.238005002,     -0.1466138973,       2.774688252
          0,           0,        3730,      -5.096342957,      -1.746638503,      -3.831333482,       1.238004952,      -0.144707217,       2.774006636
          0,           0,        3731,       -5.09634301,      -1.746638553,      -3.831333654,       1.238004902,     -0.1474734317,       2.774025082
          0,           0,        3732,      -5.096343063,      -1.746638603,      -3.831333829,       1.238004852,     -0.1453707132,       2.773311948
          0,           0,        3733,      -5.096343117,      -1.746638653,      -3.831334005,       1.238004801,     -0.1479344807,       2.773332977
          0,           0,        3734,       -5.09634317,      -1.746638703,      -3.831334182,       1.238004751,     -0.1458504747,       2.772582992
          0,           0,        3735,      -5.096343223,      -1.746638753,      -3.831334358,       1.238004701,     -0.1486465116,       2.772612693
          0,           0,        3736,      -5.096343276,      -1.746638803,      -3.831334533,       1.238004651,     -0.1463582672,        2.77182665
          0,           0,        3737,       -5.09634333,      -1.746638853,      -3.831334705,       1.238004601,     -0.1485986554,       2.771870574
          0,           0,        3738,      -5.096343383,      -1.746638903,      -3.831334873,        1.23800455,     -0.1468004889,       2.771050962
          0,           0,        3739,      -5.096343436,      -1.746638953,      -3.831335039,         1.2380045,      -0.148978216,       2.771115993
          0,           0,        3740,      -5.096343489,      -1.746639004,      -3.831335201,        1.23800445,     -0.1469819595,       2.770271617
          0,           0,        3741,      -5.096343543,      -1.746639054,       -3.83133536,         1.2380044,      -0.148617812,       2.770368292
          0,           0,        3742,      -5.096343596,      -1.746639104,      -3.831335517,        1.23800435,     -0.1462204043,       2.769513395
          0,           0,        3743,      -5.096343649,      -1.746639154,      -3.831335671,       1.238004299,     -0.1481911585,       2.769655247
          0,           0,        3744,      -5.096343702,      -1.746639204,      -3.831335825,       1.238004249,     -0.1462855723,       2.768811424
          0,           0,        3745,      -5.096343756,      -1.746639254,      -3.831335979,       1.238004199,     -0.1488112552,       2.769015498
          0,           0,        3746,      -5.096343809,      -1.746639304,      -3.831336135,       1.238004149,     -0.1459811133,       2.768211466
          0,           0,        3747,      -5.096343862,      -1.746639354,      -3.831336297,       1.238004099,     -0.1505170033,       2.768466869
          0,           0,        3748,      -5.096343915,      -1.746639404,      -3.831336466,       1.238004049,     -0.1484053527,       2.767755485
          0,           0,        3749,      -5.096343968,      -1.746639454,      -3.831336648,       1.238003998,      -0.152061039,        2.76808003
          0,           0,        3750,      -5.096344022,      -1.746639504,      -3.831336836,       1.238003948,      -0.149146851,       2.767514491
          0,           0,        3751,      -5.096344075,      -1.746639554,      -3.831337021,       1.238003898,     -0.1507722614,       2.767887714
          0,           0,        3752,      -5.096344128,      -1.746639605,      -3.831337202,       1.238003848,     -0.1481997548,       2.767436995
          0,           0,        3753,      -5.096344181,      -1.746639655,      -3.831337384,       1.238003798,     -0.1513041779,       2.767947348
          0,           0,        3754,      -5.096344235,      -1.746639705,       -3.83133757,       1.238003747,      -0.148682772,       2.767475744
          0,           0,        3755,      -5.096344288,      -1.746639755,      -3.831337763,       1.238003697,     -0.1501108353,       2.768157758
          0,           0,        3756,      -5.096344341,      -1.746639805,      -3.831337962,       1.238003647,     -0.1496469626,       2.767882862
          0,           0,        3757,      -5.096344394,      -1.746639855,      -3.831338171,       1.238003597,     -0.1491471582,       2.768579019
          0,           0,        3758,      -5.096344448,      -1.746639905,       -3.83133838,       1.238003547,     -0.1533604179,       2.768359586
          0,           0,        3759,      -5.096344501,      -1.746639955,      -3.831338607,       1.238003497,      -0.150807966,       2.769115902
          0,           0,        3760,      -5.096344554,      -1.746640005,      -3.831338827,       1.238003446,     -0.1571794093,       2.768843967
          0,           0,        3761,      -5.096344607,      -1.746640055,      -3.831339066,       1.238003396,     -0.1534733197,       2.769663164
          0,           0,        3762,       -5.09634466,      -1.746640105,      -3.831339288,       1.238003346,     -0.1591892011,       2.769461642
          0,           0,        3763,      -5.096344714,      -1.746640156,      -3.831339532,       1.238003296,     -0.1545335189,       2.770141873
          0,           0,        3764,      -5.096344767,      -1.746640206,      -3.831339774,       1.238003246,     -0.1607616354,       2.769881747
          0,           0,        3765,       -5.09634482,      -1.746640256,      -3.831339986,       1.238003195,     -0.1535074591,       2.770377106
          0,           0,        3766,      -5.096344873,      -1.746640306,      -3.831340233,       1.238003145,     -0.1611130508,       2.770138254
          0,           0,        3767,      -5.096344927,      -1.746640356,      -3.831340488,       1.238003095,     -0.1622016001,       2.770646894
          0,           0,        3768,       -5.09634498,      -1.746640406,      -3.831340731,       1.238003045,     -0.1580739535,       2.770197034
